layer,row,col,value
fc1,1,87,-0.00388
fc1,1,88,0.038882
fc1,1,89,0.014023
fc1,1,90,-0.001374
fc1,1,91,-0.04415
fc1,1,92,-0.055744
fc1,1,93,-0.070182
fc1,1,94,-0.08074
fc1,1,95,0.005516
fc1,1,96,-0.024379
fc1,1,97,0.020856
fc1,1,98,0.052117
fc1,1,99,-0.039306
fc1,1,100,0.011039
fc1,1,101,-0.064906
fc1,1,102,-0.048715
fc1,1,103,0.051595
fc1,1,104,0.011235
fc1,1,105,-0.060181
fc1,1,106,-0.033771
fc1,1,107,0.085123
fc1,1,108,0.038472
fc1,1,109,-0.049296
fc1,1,110,-0.042312
fc1,1,111,0.019975
fc1,1,112,-0.060294
fc1,1,113,-0.045556
fc1,1,114,-0.019647
fc1,1,115,0.072273
fc1,1,116,-0.078303
fc1,1,117,0.008301
fc1,1,118,-0.007511
fc1,1,119,0.091484
fc1,1,120,0.027973
fc1,1,121,0.029174
fc1,1,122,-0.031987
fc1,1,123,0.033688
fc1,1,124,-0.03152
fc1,1,125,-0.007049
fc1,1,126,0.092487
fc1,1,127,-0.0293
fc1,1,128,-0.109811
fc1,1,129,0.035699
fc1,1,130,-0.030036
fc1,1,131,-0.036664
fc1,1,132,0.006876
fc1,1,133,-0.108833
fc1,1,134,0.043655
fc1,1,135,-0.011357
fc1,1,136,-0.040166
fc1,1,137,-0.037247
fc1,1,138,0.000814
fc1,1,139,0.075081
fc1,1,140,0.047972
fc1,1,141,-0.030229
fc1,1,142,0.058943
fc1,1,143,0.041322
fc1,1,144,-0.064537
fc1,1,145,-0.005236
fc1,1,146,-0.009739
fc1,1,147,-0.011722
fc1,1,148,-0.021904
fc1,1,149,0.032469
fc1,1,150,0.053468
fc1,1,151,0.026404
fc1,1,152,-0.04682
fc1,1,153,-0.024441
fc1,1,154,0.041038
fc1,1,155,-0.008412
fc1,1,156,0.107177
fc1,1,157,-0.070633
fc1,1,158,0.057448
fc1,1,159,-0.007979
fc1,1,160,0.073888
fc1,1,161,-0.04112
fc1,1,162,0.05733
fc1,1,163,0.09716
fc1,1,164,0.00298
fc1,1,165,-0.060657
fc1,1,166,-0.037188
fc1,1,167,-0.007096
fc1,1,168,0.017236
fc1,1,169,0.012328
fc1,1,170,0.035393
fc1,1,171,-0.077929
fc1,1,172,-0.0204
fc1,1,173,-0.041651
fc1,1,174,-0.025376
fc1,1,175,0.059189
fc1,1,176,-0.000291
fc1,1,177,0.034763
fc1,1,178,0.071363
fc1,1,179,0.007645
fc1,1,180,-0.02284
fc1,1,181,-0.067863
fc1,1,182,0.093599
fc1,1,183,-0.049109
fc1,1,184,-0.030551
fc1,1,185,-0.071748
fc1,1,186,-0.061672
fc1,1,187,-0.031459
fc1,1,188,-0.044053
fc1,1,189,-0.047885
fc1,1,190,-0.004933
fc1,1,191,-0.033888
fc1,1,192,-0.042452
fc1,1,193,0.028447
fc1,1,194,-0.053063
fc1,1,195,-0.051414
fc1,1,196,0.019627
fc1,1,197,-0.017214
fc1,1,198,-0.044019
fc1,1,199,0.062898
fc1,2,0,-0.019828
fc1,2,1,-0.053227
fc1,2,2,0.056209
fc1,2,3,-0.022662
fc1,2,4,0.098493
fc1,2,5,0.020627
fc1,2,6,0.063989
fc1,2,7,-0.005187
fc1,2,8,0.036806
fc1,2,9,-0.110591
fc1,2,10,0.083124
fc1,2,11,-0.010903
fc1,2,12,0.069459
fc1,2,13,-0.018621
fc1,2,14,-0.027511
fc1,2,15,0.06131
fc1,2,16,0.035769
fc1,2,17,-0.060647
fc1,2,18,-0.051025
fc1,2,19,0.062944
fc1,2,20,-0.017676
fc1,2,21,-0.049048
fc1,2,22,0.083509
fc1,2,23,-0.042209
fc1,2,24,-0.053638
fc1,2,25,-0.041638
fc1,2,26,-0.042934
fc1,2,27,-0.058227
fc1,2,28,-0.014587
fc1,2,29,0.105348
fc1,2,30,-0.012522
